1827,Big One, The (1997),Comedy|Documentary
1820,Proposition, The (1998),Drama
1942,All the King's Men (1949),Drama
77,Nico Icon (1995),Documentary
2755,Light of Day (1987),Drama
2871,Deliverance (1972),Adventure|Thriller
2984,On Any Sunday (1971),Documentary
840,House Arrest (1996),Comedy
1051,Trees Lounge (1996),Drama
54,Big Green, The (1995),Children's|Comedy
438,Cowboy Way, The (1994),Action|Comedy
2404,Rambo III (1988),Action|War
3043,Meatballs 4 (1992),Comedy
95,Broken Arrow (1996),Action|Thriller
3380,Railroaded! (1947),Film-Noir
315,Specialist, The (1994),Action
3450,Grumpy Old Men (1993),Comedy
1926,Broadway Melody, The (1929),Musical
3796,Wisdom of Crocodiles, The (a.k.a. Immortality) (2000),Romance|Thriller
1819,Storefront Hitchcock (1997),Drama
51,Guardian Angel (1994),Action|Drama|Thriller
1758,Dangerous Beauty (1998),Drama
2165,Your Friends and Neighbors (1998),Drama
938,Gigi (1958),Musical
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror
3541,Third World Cop (1999),Action
2368,King Kong Lives (1986),Action|Adventure|Horror
3692,Class of Nuke 'Em High (1986),Comedy|Horror
2006,Mask of Zorro, The (1998),Action|Adventure|Romance
484,Lassie (1994),Adventure|Children's
2152,Air Bud: Golden Receiver (1998),Children's|Comedy
2007,Polish Wedding (1998),Comedy
3428,Champ, The (1979),Drama
1430,Underworld (1997),Thriller
3824,Autumn in New York (2000),Drama|Romance
1038,Unhook the Stars (1996),Drama
1899,Passion in the Desert (1998),Adventure|Drama
3666,Retro Puppetmaster (1999),Horror|Sci-Fi|Thriller
530,Second Best (1994),Drama
3091,Kagemusha (1980),Drama|War
2887,Simon Sez (1999),Drama
3756,Golden Bowl, The (2000),Drama
3748,Match, The (1999),Comedy|Romance
2299,Battle of the Sexes, The (1959),Comedy
138,Neon Bible, The (1995),Drama
552,Three Musketeers, The (1993),Action|Adventure|Comedy
216,Billy Madison (1995),Comedy
680,Alphaville (1965),Sci-Fi
833,High School High (1996),Comedy
434,Cliffhanger (1993),Action|Adventure|Crime
1001,Associate, The (L'Associe)(1982),Comedy
3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy
1211,Wings of Desire (Der Himmel über Berlin) (1987),Comedy|Drama|Romance
1768,Mat' i syn (1997),Drama
2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi
12,Dracula: Dead and Loving It (1995),Comedy|Horror
266,Legends of the Fall (1994),Drama|Romance|War|Western
239,Goofy Movie, A (1995),Animation|Children's|Comedy|Romance
1796,In God's Hands (1998),Action|Drama
2283,Sheltering Sky, The (1990),Drama
2451,Gate, The (1987),Horror
3224,Woman in the Dunes (Suna no onna) (1964),Drama
2345,Desert Bloom (1986),Drama
797,Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991),Comedy
387,Low Down Dirty Shame, A (1994),Action|Comedy
1347,Nightmare on Elm Street, A (1984),Horror
1465,Rosewood (1997),Drama
1609,187 (1997),Drama
3139,Tarzan the Fearless (1933),Action|Adventure
1442,Prefontaine (1997),Drama
1735,Great Expectations (1998),Drama|Romance
2704,Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991),Drama|Romance
3596,Screwed (2000),Comedy
2423,Christmas Vacation (1989),Comedy
1421,Grateful Dead (1995),Documentary
624,Condition Red (1995),Action|Drama|Thriller
3161,Onegin (1999),Drama
3503,Solaris (Solyaris) (1972),Drama|Sci-Fi
1220,Blues Brothers, The (1980),Action|Comedy|Musical
2188,54 (1998),Drama
3497,Max Dugan Returns (1983),Comedy
83,Once Upon a Time... When We Were Colored (1995),Drama
2080,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance
1999,Exorcist III, The (1990),Horror
1987,Prom Night (1980),Horror
3218,Poison (1991),Drama
3632,Monsieur Verdoux (1947),Comedy
1564,Roseanna's Grave (For Roseanna) (1997),Comedy|Romance
1750,Star Kid (1997),Adventure|Children's|Fantasy|Sci-Fi
2966,Straight Story, The (1999),Drama
3302,Beautiful People (1999),Comedy
2808,Universal Soldier (1992),Action|Sci-Fi
1936,Mrs. Miniver (1942),Drama|War
394,Coldblooded (1995),Action
2318,Happiness (1998),Comedy
3515,Me Myself I (2000),Comedy
1131,Jean de Florette (1986),Drama
3072,Moonstruck (1987),Comedy
2301,History of the World: Part I (1981),Comedy
2665,Earth Vs. the Flying Saucers (1956),Sci-Fi
1262,Great Escape, The (1963),Adventure|War
2949,Dr. No (1962),Action
1101,Top Gun (1986),Action|Romance
1675,Incognito (1997),Crime|Thriller
11,American President, The (1995),Comedy|Drama|Romance
1660,Eve's Bayou (1997),Drama
351,Corrina, Corrina (1994),Comedy|Drama|Romance
1444,Guantanamera (1994),Comedy
3814,Love and Death (1975),Comedy
734,Getting Away With Murder (1996),Comedy
572,Foreign Student (1994),Drama
2837,Bedrooms & Hallways (1998),Comedy|Romance
2792,Airplane II: The Sequel (1982),Comedy
102,Mr. Wrong (1996),Comedy
3105,Awakenings (1990),Drama
132,Jade (1995),Thriller
3629,Gold Rush, The (1925),Comedy
2873,Lulu on the Bridge (1998),Drama|Mystery|Romance
2881,Double Jeopardy (1999),Action|Thriller
2940,Gilda (1946),Film-Noir
2877,Tommy (1975),Drama|Musical
1152,He Walked by Night (1948),Crime|Film-Noir|Thriller
1466,Donnie Brasco (1997),Crime|Drama
2315,Bride of Chucky (1998),Horror|Thriller
570,Slingshot, The (Kådisbellan ) (1993),Comedy|Drama
333,Tommy Boy (1995),Comedy
598,Window to Paris (1994),Comedy
3486,Devil Girl From Mars (1954),Sci-Fi
2982,Guardian, The (1990),Horror|Thriller
2732,Jules and Jim (Jules et Jim) (1961),Drama
1896,Cousin Bette (1998),Comedy
3669,Stay Tuned (1992),Comedy
1272,Patton (1970),Drama|War
2065,Purple Rose of Cairo, The (1985),Comedy|Drama|Romance
2831,Dog of Flanders, A (1999),Drama
3907,Prince of Central Park, The (1999),Drama
3020,Falling Down (1993),Action|Drama
2068,Fanny and Alexander (1982),Drama
1998,Exorcist II: The Heretic (1977),Horror
2063,Seventh Heaven (Le Septième ciel) (1997),Drama|Romance
1407,Scream (1996),Horror|Thriller
1550,Trial and Error (1997),Comedy|Romance
446,Farewell My Concubine (1993),Drama|Romance
3902,Goya in Bordeaux (Goya en Bodeos) (1999),Drama
3344,Blood Feast (1963),Horror
1449,Waiting for Guffman (1996),Comedy
696,Butterfly Kiss (1995),Thriller
3248,Sister Act 2: Back in the Habit (1993),Comedy
3687,Light Years (1988),Sci-Fi
2401,Pale Rider (1985),Western
2252,Hero (1992),Comedy|Drama
2446,In Dreams (1999),Thriller
2956,Someone to Watch Over Me (1987),Action|Crime|Thriller
1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller
2378,Police Academy (1984),Comedy
1658,Life Less Ordinary, A (1997),Romance|Thriller
243,Gordy (1995),Comedy
3028,Taming of the Shrew, The (1967),Comedy
556,War Room, The (1993),Documentary
48,Pocahontas (1995),Animation|Children's|Musical|Romance
3185,Snow Falling on Cedars (1999),Drama
2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure
3138,Stealing Home (1988),Drama
3222,Carmen (1984),Drama
165,Die Hard: With a Vengeance (1995),Action|Thriller
2723,Mystery Men (1999),Action|Adventure|Comedy
2280,Clay Pigeons (1998),Crime
805,Time to Kill, A (1996),Drama
1441,Benny & Joon (1993),Comedy|Romance
361,It Could Happen to You (1994),Drama|Romance
2237,Without Limits (1998),Drama
3364,Asphalt Jungle, The (1950),Crime|Film-Noir
154,Belle de jour (1967),Drama
828,Adventures of Pinocchio, The (1996),Adventure|Children's
1546,Schizopolis (1996),Comedy
2186,Strangers on a Train (1951),Film-Noir|Thriller
732,Original Gangstas (1996),Crime
3370,Betrayed (1988),Drama|Thriller
1533,Promise, The (La Promesse) (1996),Drama
2181,Marnie (1964),Thriller
3701,Alien Nation (1988),Crime|Drama|Sci-Fi
531,Secret Garden, The (1993),Children's|Drama
2495,Fantastic Planet, The (La Planète sauvage) (1973),Animation|Sci-Fi
1222,Full Metal Jacket (1987),Action|Drama|War
3671,Blazing Saddles (1974),Comedy|Western
848,Spitfire Grill, The (1996),Drama
3897,Almost Famous (2000),Comedy|Drama
1065,Woman in Question, The (1950),Mystery
1207,To Kill a Mockingbird (1962),Drama
2342,Hard Core Logo (1996),Comedy
3329,Year My Voice Broke, The (1987),Drama
3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller
2247,Married to the Mob (1988),Comedy
3132,Daddy Long Legs (1919),Comedy
3783,Croupier (1998),Crime|Drama
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi
759,Maya Lin: A Strong Clear Vision (1994),Documentary
3760,Kentucky Fried Movie, The (1977),Comedy
810,Kazaam (1996),Children's|Comedy|Fantasy
2395,Rushmore (1998),Comedy
580,Princess Caraboo (1994),Drama
3007,American Movie (1999),Documentary
1816,Two Girls and a Guy (1997),Comedy|Drama
29,City of Lost Children, The (1995),Adventure|Sci-Fi
796,Very Natural Thing, A (1974),Drama
1275,Highlander (1986),Action|Adventure
824,Kaspar Hauser (1993),Drama
3098,Natural, The (1984),Drama
1389,Jaws 3-D (1983),Action|Horror
1076,Innocents, The (1961),Thriller
2431,Patch Adams (1998),Comedy|Drama
943,Ghost and Mrs. Muir, The (1947),Drama|Romance
2805,Mickey Blue Eyes (1999),Comedy|Romance
571,Wedding Gift, The (1994),Drama
3467,Hud (1963),Drama|Western
1497,Double Team (1997),Action
3667,Rent-A-Cop (1988),Action|Comedy
3013,Bride of Re-Animator (1990),Comedy|Horror
3133,Go West (1925),Comedy
2559,King and I, The (1999),Animation|Children's
433,Clean Slate (1994),Comedy
3718,American Pimp (1999),Documentary
874,Killer: A Journal of Murder (1995),Crime|Drama
3677,Baraka (1992),Documentary
1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
442,Demolition Man (1993),Action|Sci-Fi
3653,Endless Summer, The (1966),Documentary
2849,Queens Logic (1991),Comedy|Drama
2103,Tall Tale (1994),Adventure|Children's
2802,Tequila Sunrise (1988),Action|Romance|Thriller
2178,Frenzy (1972),Thriller
2508,Breaks, The (1999),Drama
304,Roommates (1995),Comedy|Drama
2819,Three Days of the Condor (1975),Thriller
2218,Juno and Paycock (1930),Drama
252,I.Q. (1994),Comedy|Romance
3657,Pandora and the Flying Dutchman (1951),Drama
3335,Jail Bait (1954),Crime|Drama
2204,Saboteur (1942),Thriller
3232,Seven Chances (1925),Comedy
22,Copycat (1995),Crime|Drama|Thriller
1258,Shining, The (1980),Horror
1411,Hamlet (1996),Drama
2691,Legend of 1900, The (Leggenda del pianista sull'oceano) (1998),Drama
141,Birdcage, The (1996),Comedy
1944,From Here to Eternity (1953),Drama|Romance|War
3236,Zachariah (1971),Western
3090,Matewan (1987),Drama
3436,Dying Young (1991),Drama|Romance
901,Funny Face (1957),Comedy|Musical
1321,American Werewolf in London, An (1981),Horror
3145,Cradle Will Rock, The (1999),Drama
1798,Hush (1998),Thriller
1486,Quiet Room, The (1996),Drama
292,Outbreak (1995),Action|Drama|Thriller
3304,Blue Collar (1978),Crime|Drama
3680,Decline of Western Civilization Part II: The Metal Years, The (1988),Documentary
3036,Quest for Fire (1981),Adventure
1885,Opposite of Sex, The (1998),Comedy|Drama
2779,Heaven Can Wait (1978),Comedy
1088,Dirty Dancing (1987),Musical|Romance
3817,Other Side of Sunday, The (Søndagsengler) (1996),Comedy|Drama
1539,Twin Town (1997),Comedy|Crime
2289,Player, The (1992),Comedy|Drama
1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller
478,Jimmy Hollywood (1994),Comedy
3333,Killing of Sister George, The (1968),Drama
789,I, Worst of All (Yo, la peor de todas) (1990),Drama
3407,Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999),Comedy|Drama
815,Power 98 (1995),Action|Mystery|Thriller
1422,Murder at 1600 (1997),Mystery|Thriller
965,39 Steps, The (1935),Thriller
453,For Love or Money (1993),Comedy
2477,Firewalker (1986),Adventure
2825,Rosie (1998),Drama
1538,Second Jungle Book: Mowgli & Baloo, The (1997),Adventure|Children's
1884,Fear and Loathing in Las Vegas (1998),Comedy|Drama
1414,Mother (1996),Comedy
1276,Cool Hand Luke (1967),Comedy|Drama
407,In the Mouth of Madness (1995),Horror|Thriller
2485,She's All That (1999),Comedy|Romance
2904,Rain (1932),Drama
770,Costa Brava (1946),Drama
1859,Taste of Cherry (1997),Drama
269,My Crazy Life (Mi vida loca) (1993),Drama
3865,Original Kings of Comedy, The (2000),Comedy|Documentary
301,Picture Bride (1995),Drama|Romance
1118,Tashunga (1995),Adventure|Western
325,National Lampoon's Senior Trip (1995),Comedy
3604,Gypsy (1962),Musical
2278,Ronin (1998),Action|Crime|Thriller
2293,Shadrach (1998),Drama
3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama
1070,Macao (1952),Adventure
1249,Nikita (La Femme Nikita) (1990),Thriller
268,Little Odessa (1994),Drama
2100,Splash (1984),Comedy|Fantasy|Romance
2615,My Science Project (1985),Adventure|Sci-Fi
345,Adventures of Priscilla, Queen of the Desert, The (1994),Comedy|Drama
2663,It Came from Beneath the Sea (1955),Sci-Fi
1847,Ratchet (1996),Drama|Thriller
1725,Education of Little Tree, The (1997),Drama
3382,Song of Freedom (1936),Drama
1217,Ran (1985),Drama|War
2613,Night of the Comet (1984),Action|Horror|Sci-Fi
1175,Delicatessen (1991),Comedy|Sci-Fi
1924,Plan 9 from Outer Space (1958),Horror|Sci-Fi
134,Sonic Outlaws (1995),Documentary
1732,Big Lebowski, The (1998),Comedy|Crime|Mystery|Thriller
449,Fear of a Black Hat (1993),Comedy
3752,Me, Myself and Irene (2000),Comedy
714,Dead Man (1995),Western
971,Cat on a Hot Tin Roof (1958),Drama
3829,Mad About Mambo (2000),Comedy|Romance
2093,Return to Oz (1985),Adventure|Children's|Fantasy|Sci-Fi
2224,Downhill (1927),Drama
1095,Glengarry Glen Ross (1992),Drama
3578,Gladiator (2000),Action|Drama
3216,Vampyros Lesbos (Las Vampiras) (1970),Horror
593,Silence of the Lambs, The (1991),Drama|Thriller
1013,Parent Trap, The (1961),Children's|Drama
708,Truth About Cats & Dogs, The (1996),Comedy|Romance
1955,Kramer Vs. Kramer (1979),Drama
553,Tombstone (1993),Western
3088,Harvey (1950),Comedy
272,Madness of King George, The (1994),Drama
2579,Following (1998),Drama
1590,Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller
2740,Kindred, The (1986),Horror
3768,Braddock: Missing in Action III (1988),Action|War
3621,Possession (1981),Drama|Horror
1221,Godfather: Part II, The (1974),Action|Crime|Drama
578,Hour of the Pig, The (1993),Drama|Mystery
3026,Slaughterhouse (1987),Horror
3413,Impact (1949),Crime|Drama
1312,Female Perversions (1996),Drama
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
1965,Repo Man (1984),Comedy|Sci-Fi
37,Across the Sea of Time (1995),Documentary
2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy
2898,Dark Half, The (1993),Horror|Mystery
2424,You've Got Mail (1998),Comedy|Romance
1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War
2993,Thunderball (1965),Action
3193,Creature (1999),Documentary
976,Farewell to Arms, A (1932),Romance|War
2537,Beyond the Poseidon Adventure (1979),Adventure
473,In the Army Now (1994),Comedy|War
2139,Secret of NIMH, The (1982),Animation|Children's
3040,Meatballs (1979),Comedy
567,Kika (1993),Drama
405,Highlander III: The Sorcerer (1994),Action|Sci-Fi
3908,Urban Legends: Final Cut (2000),Horror
3337,I'll Never Forget What's 'is Name (1967),Comedy|Drama
691,Mrs. Winterbourne (1996),Comedy|Romance
1344,Cape Fear (1962),Film-Noir|Thriller
1840,He Got Game (1998),Drama
1650,Washington Square (1997),Drama
3678,Man with the Golden Arm, The (1955),Drama
3108,Fisher King, The (1991),Comedy|Drama|Romance
1304,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western
1656,Swept from the Sea (1997),Romance
3313,Class Reunion (1982),Comedy
3200,Last Detail, The (1973),Comedy|Drama
947,My Man Godfrey (1936),Comedy
2190,Why Do Fools Fall In Love? (1998),Drama
2983,Ipcress File, The (1965),Thriller
5,Father of the Bride Part II (1995),Comedy
3940,Slumber Party Massacre III, The (1990),Horror
748,Arrival, The (1996),Action|Sci-Fi|Thriller
2650,Ghost of Frankenstein, The (1942),Horror
1928,Cimarron (1931),Western
2539,Analyze This (1999),Comedy
718,Visitors, The (Les Visiteurs) (1993),Comedy|Sci-Fi
1230,Annie Hall (1977),Comedy|Romance
2484,Tinseltown (1998),Comedy
1237,Seventh Seal, The (Sjunde inseglet, Det) (1957),Drama
2436,Tea with Mussolini (1999),Comedy
2148,House (1986),Comedy|Horror
2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi
1552,Con Air (1997),Action|Adventure|Thriller
289,Only You (1994),Comedy|Romance
3181,Titus (1999),Drama
1687,Jackal, The (1997),Action|Thriller
3534,28 Days (2000),Comedy
3505,No Way Out (1987),Thriller
524,Rudy (1993),Drama
1729,Jackie Brown (1997),Crime|Drama
3061,Holiday Inn (1942),Comedy|Musical
2814,Bat, The (1959),Horror
2865,Sugar Town (1999),Comedy
3127,Holy Smoke (1999),Drama
2419,Extremities (1986),Drama|Thriller
2045,Far Off Place, A (1993),Adventure|Children's|Drama|Romance
757,Ashes of Time (1994),Drama
2027,Mafia! (1998),Comedy|Crime
1898,Land Girls, The (1998),Drama|War
3770,Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller
1843,Slappy and the Stinkers (1998),Children's|Comedy
2920,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance
36,Dead Man Walking (1995),Drama
1916,Buffalo 66 (1998),Action|Comedy|Drama
737,Barb Wire (1996),Action|Sci-Fi
787,Gate of Heavenly Peace, The (1995),Documentary
3512,Return to Me (2000),Drama|Romance
1252,Chinatown (1974),Film-Noir|Mystery|Thriller
1050,Looking for Richard (1996),Documentary|Drama
3470,Dersu Uzala (1974),Adventure|Drama
3528,Prince of Tides, The (1991),Drama|Romance
1655,Phantoms (1998),Horror
3277,Beloved/Friend (Amigo/Amado) (1999),Drama
2026,Disturbing Behavior (1998),Horror|Thriller
116,Anne Frank Remembered (1995),Documentary
309,Red Firecracker, Green Firecracker (1994),Drama
799,Frighteners, The (1996),Comedy|Horror
760,Stalingrad (1993),War
3053,Messenger: The Story of Joan of Arc, The (1999),Drama|War
3535,American Psycho (2000),Comedy|Horror|Thriller
644,Happy Weekend (1996),Comedy
1386,Terror in a Texas Town (1958),Western
1078,Bananas (1971),Comedy|War
888,Land Before Time III: The Time of the Great Giving (1995),Animation|Children's
1488,Devil's Own, The (1997),Action|Drama|Thriller|War
2528,Logan's Run (1976),Action|Adventure|Sci-Fi
1460,That Darn Cat! (1997),Children's|Comedy|Mystery
1112,Palookaville (1996),Action|Drama
2199,Phoenix (1998),Crime|Drama
3504,Network (1976),Comedy|Drama
3123,Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy
1136,Monty Python and the Holy Grail (1974),Comedy
927,Women, The (1939),Comedy
1147,When We Were Kings (1996),Documentary
2962,Fever Pitch (1997),Comedy|Romance
2259,Blame It on Rio (1984),Comedy|Romance
3002,My Best Fiend (Mein liebster Feind) (1999),Documentary
3203,Dead Calm (1989),Thriller
3716,Fatal Beauty (1987),Action|Crime
2513,Pet Sematary (1989),Horror
2078,Jungle Book, The (1967),Animation|Children's|Comedy|Musical
227,Drop Zone (1994),Action
2454,Fly, The (1958),Horror|Sci-Fi
1295,Unbearable Lightness of Being, The (1988),Drama
1333,Birds, The (1963),Horror
3679,Decline of Western Civilization, The (1981),Documentary
384,Bad Company (1995),Action
3914,Broken Hearts Club, The (2000),Drama
904,Rear Window (1954),Mystery|Thriller
406,Federal Hill (1994),Drama
715,Horseman on the Roof, The (Hussard sur le toit, Le) (1995),Drama
558,Pagemaster, The (1994),Action|Adventure|Animation|Children's|Fantasy
3894,Solas (1999),Drama
521,Romeo Is Bleeding (1993),Crime|Thriller
2074,Night Porter, The (Il Portiere di notte) (1974),Drama
3452,Romeo Must Die (2000),Action|Romance
2269,Indecent Proposal (1993),Drama
3819,Tampopo (1986),Comedy
257,Just Cause (1995),Mystery|Thriller
675,Hostile Intentions (1994),Action|Drama|Thriller
1186,Sex, Lies, and Videotape (1989),Drama
2272,One True Thing (1998),Drama
2481,My Name Is Joe (1998),Drama|Romance
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children's
2363,Godzilla (Gojira) (1954),Action|Sci-Fi
1622,Kicked in the Head (1997),Comedy|Drama
3620,Myth of Fingerprints, The (1997),Comedy|Drama
3179,Angela's Ashes (1999),Drama
1888,Hope Floats (1998),Comedy|Drama|Romance
1445,McHale's Navy (1997),Comedy|War
485,Last Action Hero (1993),Action|Comedy
1257,Better Off Dead... (1985),Comedy
2683,Austin Powers: The Spy Who Shagged Me (1999),Comedy
2464,Trick or Treat (1986),Horror
1145,Snowriders (1996),Documentary
3612,Slipper and the Rose, The (1976),Adventure|Musical|Romance
2612,Mildred Pierce (1945),Drama
818,Very Brady Sequel, A (1996),Comedy
2842,Best Laid Plans (1999),Crime|Drama
950,Thin Man, The (1934),Mystery
3909,Woman on Top (2000),Comedy|Romance
3938,Slumber Party Massacre, The (1982),Horror
2155,Slums of Beverly Hills, The (1998),Comedy
583,Dear Diary (Caro Diario) (1994),Comedy|Drama
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir
3895,Watcher, The (2000),Crime|Thriller
1947,West Side Story (1961),Musical|Romance
318,Shawshank Redemption, The (1994),Drama
1372,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi
1463,That Old Feeling (1997),Comedy|Romance
3315,Happy Go Lovely (1951),Musical
3670,Story of G.I. Joe, The (1945),War
2913,Mating Habits of the Earthbound Human, The (1998),Comedy
602,Great Day in Harlem, A (1994),Documentary
2926,Hairspray (1988),Comedy|Drama
914,My Fair Lady (1964),Musical|Romance
3569,Idiots, The (Idioterne) (1998),Comedy|Drama
2813,Source, The (1999),Documentary
3306,Circus, The (1928),Comedy
3843,Sleepaway Camp (1983),Horror
869,Kansas City (1996),Crime
2777,Cobra (1925),Drama
850,Cyclo (1995),Crime|Drama
1245,Miller's Crossing (1990),Drama
3502,My Life (1993),Drama
2340,Meet Joe Black (1998),Romance
662,Fear (1996),Thriller
3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi
3324,Drowning Mona (2000),Comedy
3286,Snow Day (2000),Comedy
1030,Pete's Dragon (1977),Adventure|Animation|Children's|Musical
2246,Stars and Bars (1988),Comedy
798,Daylight (1996),Action|Adventure|Thriller
2171,Next Stop, Wonderland (1998),Comedy|Drama|Romance
1267,Manchurian Candidate, The (1962),Film-Noir|Thriller
2676,Instinct (1999),Drama|Thriller
2935,Lady Eve, The (1941),Comedy|Romance
183,Mute Witness (1994),Thriller
2207,Jamaica Inn (1939),Drama
2356,Celebrity (1998),Comedy
1534,Bonheur, Le (1965),Drama
2687,Tarzan (1999),Animation|Children's
1897,High Art (1998),Drama|Romance
3048,Under the Rainbow (1981),Comedy
1288,This Is Spinal Tap (1984),Comedy|Drama|Musical
1889,Insomnia (1997),Thriller
1979,Friday the 13th Part VI: Jason Lives (1986),Horror
655,Mutters Courage (1995),Comedy
962,They Made Me a Criminal (1939),Crime|Drama
2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama
1748,Dark City (1998),Film-Noir|Sci-Fi|Thriller
3345,Charlie, the Lonesome Cougar (1967),Adventure|Children's
1621,Soul Food (1997),Drama
427,Boxing Helena (1993),Mystery|Romance|Thriller
2713,Lake Placid (1999),Horror|Thriller
53,Lamerica (1994),Drama
1941,Hamlet (1948),Drama
529,Searching for Bobby Fischer (1993),Drama
379,Timecop (1994),Action|Sci-Fi
375,Safe Passage (1994),Drama
723,Two Friends (1986),Drama
846,Flirt (1995),Drama
3101,Fatal Attraction (1987),Thriller
2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi
1719,Sweet Hereafter, The (1997),Drama
1615,Edge, The (1997),Adventure|Thriller
2012,Back to the Future Part III (1990),Comedy|Sci-Fi|Western
2595,Photographer (Fotoamator) (1998),Documentary
1678,Joy Luck Club, The (1993),Drama
3037,Little Big Man (1970),Comedy|Drama|Western
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance
234,Exit to Eden (1994),Comedy
1201,Good, The Bad and The Ugly, The (1966),Action|Western
3021,Funhouse, The (1981),Horror
3595,Held Up (2000),Comedy
3016,Creepshow (1982),Horror
541,Blade Runner (1982),Film-Noir|Sci-Fi
3626,8 1/2 Women (1999),Comedy
262,Little Princess, A (1995),Children's|Drama
386,S.F.W. (1994),Drama
668,Pather Panchali (1955),Drama
2592,Joyriders, The (1999),Drama
599,Wild Bunch, The (1969),Western
587,Ghost (1990),Comedy|Romance|Thriller
1273,Down by Law (1986),Comedy|Drama
596,Pinocchio (1940),Animation|Children's
1490,B*A*P*S (1997),Comedy
997,Caught (1996),Drama|Thriller
1873,Misérables, Les (1998),Drama
753,Month by the Lake, A (1995),Comedy|Drama
2998,Dreaming of Joseph Lees (1998),Romance
1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller
994,Big Night (1996),Drama
2143,Legend (1985),Adventure|Fantasy|Romance
1263,Deer Hunter, The (1978),Drama|War
3308,Flamingo Kid, The (1984),Comedy|Drama
328,Tales From the Crypt Presents: Demon Knight (1995),Horror
1986,Halloween 5: The Revenge of Michael Myers (1989),Horror
3284,They Might Be Giants (1971),Comedy|Romance
3871,Shane (1953),Drama|Western
1804,Newton Boys, The (1998),Crime|Drama
2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance
1046,Beautiful Thing (1996),Drama|Romance
2928,Razor's Edge, The (1984),Drama
2151,Gods Must Be Crazy II, The (1989),Comedy
2407,Cocoon (1985),Comedy|Sci-Fi
455,Free Willy (1993),Adventure|Children's|Drama
1052,Proprietor, The (1996),Drama
2794,European Vacation (1985),Comedy
551,Nightmare Before Christmas, The (1993),Children's|Comedy|Musical
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
3160,Magnolia (1999),Drama
317,Santa Clause, The (1994),Children's|Comedy|Fantasy
515,Remains of the Day, The (1993),Drama
2933,Fire Within, The (Le Feu Follet) (1963),Drama
3341,Born Yesterday (1950),Comedy
713,Of Love and Shadows (1994),Drama
3946,Get Carter (2000),Action|Drama|Thriller
466,Hot Shots! Part Deux (1993),Action|Comedy|War
3628,Flying Tigers (1942),Action|Drama|War
2562,Bandits (1997),Drama
1934,You Can't Take It With You (1938),Comedy
3706,Angel Heart (1987),Film-Noir|Mystery|Thriller
1753,Half Baked (1998),Comedy
2075,Mephisto (1981),Drama|War
3409,Final Destination (2000),Drama|Thriller
3309,Dog's Life, A (1920),Comedy
660,August (1996),Drama
3571,Time Code (2000),Drama
1028,Mary Poppins (1964),Children's|Comedy|Musical
2692,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance
559,Paris, France (1993),Comedy
2187,Stage Fright (1950),Mystery|Thriller
586,Home Alone (1990),Children's|Comedy
520,Robin Hood: Men in Tights (1993),Comedy
1170,Best of the Best 3: No Turning Back (1995),Action
1126,Drop Dead Fred (1991),Comedy|Fantasy
2047,Gnome-Mobile, The (1967),Children's
3208,Loaded Weapon 1 (1993),Action|Comedy
1734,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama
3822,Girl on the Bridge, The (La Fille sur le Pont) (1999),Drama|Romance
1664,Nénette et Boni (1996),Drama
2271,Permanent Midnight (1998),Drama
